 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Originating National Rail/DLR stations,,,,,,,,,,
,,,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday
All arrivals at,,from NR/DLR Origin,, - 7am ,7am-10am,10am-4pm,4pm-7pm ,7pm-10pm,10pm+,total
784,Southwark                     ,5107,Hither Green                  ,16,219,6,0,0,0,240
784,Southwark                     ,5108,Kidbrooke                     ,0,53,0,0,0,0,53
784,Southwark                     ,5565,Kingston                      ,0,30,0,0,0,0,30
784,Southwark                     ,5057,Ladywell                      ,26,37,19,55,0,0,138
784,Southwark                     ,5110,Lee                           ,10,52,17,0,0,0,79
784,Southwark                     ,5051,Lewisham - NR                 ,0,1,14,0,0,0,15
784,Southwark                     ,5634,Liphook                       ,0,9,0,0,0,0,9
784,Southwark                     ,5053,Lower Sydenham                ,0,29,3,0,0,0,32
784,Southwark                     ,5115,Maidstone East                ,0,1,0,0,0,0,1
784,Southwark                     ,5223,Marden                        ,0,3,0,0,0,0,3
784,Southwark                     ,5058,New Beckenham                 ,10,7,0,0,0,0,18
784,Southwark                     ,5119,New Eltham                    ,0,3,18,0,0,0,21
784,Southwark                     ,5567,New Malden                    ,0,16,0,0,0,0,16
784,Southwark                     ,5568,Norbiton                      ,0,47,0,0,0,0,47
784,Southwark                     ,5429,North Dulwich                 ,0,0,0,0,0,0,0
784,Southwark                     ,5120,Northfleet                    ,0,0,0,0,0,0,0
784,Southwark                     ,5376,Norwood Junction              ,0,0,0,0,0,0,0
784,Southwark                     ,0,Not stated                    ,107,1360,228,314,98,0,2108
784,Southwark                     ,5122,Orpington                     ,7,125,64,0,0,0,196
784,Southwark                     ,5224,Paddock Wood                  ,0,0,15,0,0,0,15
784,Southwark                     ,5123,Petts Wood                    ,14,83,1,0,0,0,97
784,Southwark                     ,5332,Plumpton                      ,0,0,0,0,0,0,0
784,Southwark                     ,5208,Plumstead                     ,0,0,0,0,0,0,0
784,Southwark                     ,6022,Potters Bar                   ,0,30,0,0,0,0,30
784,Southwark                     ,5603,Putney                        ,0,69,0,0,0,0,69
784,Southwark                     ,5569,Raynes Park                   ,0,4,0,0,0,0,4
784,Southwark                     ,5226,Robertsbridge                 ,0,0,47,0,0,0,47
784,Southwark                     ,5124,Sevenoaks                     ,0,141,63,37,0,0,242
784,Southwark                     ,5125,Sidcup                        ,52,150,0,0,0,0,202
784,Southwark                     ,5187,Sittingbourne                 ,0,4,0,0,0,0,4
784,Southwark                     ,1548,St Albans City                ,30,23,0,0,0,0,53
784,Southwark                     ,5239,St Leonards Warr Sq           ,0,0,0,0,0,0,0
784,Southwark                     ,5228,Staplehurst                   ,0,1,0,0,0,0,1
784,Southwark                     ,6092,Stevenage                     ,0,19,0,0,0,0,19
784,Southwark                     ,5240,Stonegate                     ,0,1,0,0,0,0,1
784,Southwark                     ,5606,Stoneleigh                    ,0,6,0,0,0,0,6
784,Southwark                     ,5155,Sundridge Park                ,0,0,1,0,0,0,1
784,Southwark                     ,5571,Surbiton                      ,0,7,0,0,0,0,7
784,Southwark                     ,5385,Sutton                        ,0,0,37,0,0,0,37
784,Southwark                     ,5229,Tonbridge                     ,8,70,20,70,0,0,167
784,Southwark                     ,5230,Tunbridge Wells Central       ,35,151,22,0,0,0,208
784,Southwark                     ,5574,Twickenham                    ,0,38,0,0,0,0,38
784,Southwark                     ,5231,Wadhurst                      ,0,11,51,0,0,0,61
784,Southwark                     ,5576,Wandsworth Town               ,0,30,0,0,0,0,30
784,Southwark                     ,5158,Waterloo East                 ,31,424,27,7,0,0,489
784,Southwark                     ,5598,Waterloo London Br            ,0,0,0,0,0,0,0
784,Southwark                     ,5128,Welling                       ,0,28,0,0,0,0,28
784,Southwark                     ,5054,West Wickham                  ,27,26,2,67,0,0,122
784,Southwark                     ,5151,Westcombe Park                ,0,25,0,0,0,0,25
784,Southwark                     ,5578,Wimbledon - NR                ,0,8,0,0,0,0,8
784,Southwark                     ,5685,Woking                        ,0,43,0,0,0,0,43
784,Southwark                     ,5696,Wokingham                     ,0,0,0,0,0,0,0
784,Southwark                     ,5579,Worcester Park                ,0,91,0,0,0,0,91
717,Stonebridge Park              ,1444,Euston Br                     ,45,141,0,329,0,0,515
717,Stonebridge Park              ,1398,Hatch End                     ,0,14,0,0,0,0,14
717,Stonebridge Park              ,5567,New Malden                    ,0,0,0,3,0,0,3
717,Stonebridge Park              ,0,Not stated                    ,2,24,0,0,0,0,26
717,Stonebridge Park              ,9999,Other - Outside NSE           ,0,0,0,20,0,0,20
717,Stonebridge Park              ,1451,South Hampstead               ,0,47,0,0,0,0,47
717,Stonebridge Park              ,1455,Watford High Street           ,0,18,0,60,0,0,79
717,Stonebridge Park              ,1402,Watford Junction              ,24,8,0,14,0,0,47
719,Stratford                     ,750,Abbey Road                    ,0,0,41,90,0,0,130
719,Stratford                     ,5131,Abbey Wood                    ,0,0,2,0,0,0,2
719,Stratford                     ,1404,Acton Central                 ,0,0,1,1,0,0,2
719,Stratford                     ,850,All Saints                    ,0,184,259,0,0,0,443
719,Stratford                     ,6909,Angel Road                    ,0,8,0,0,0,0,8
719,Stratford                     ,5466,Ashford International         ,178,367,101,0,0,0,646
719,Stratford                     ,7017,Audley End                    ,0,4,13,0,0,0,17
719,Stratford                     ,7494,Basildon                      ,0,92,0,0,0,0,92
719,Stratford                     ,895,Beckton                       ,0,0,229,0,0,0,229
719,Stratford                     ,5094,Bexleyheath                   ,13,5,0,0,0,0,18
719,Stratford                     ,6871,Billericay                    ,73,1029,37,318,0,4,1461
719,Stratford                     ,6800,Bishops Stortford             ,0,99,0,0,0,0,99
719,Stratford                     ,882,Blackwall                     ,0,0,4,0,0,0,4
719,Stratford                     ,5253,Bognor Regis                  ,0,0,19,0,0,0,19
719,Stratford                     ,851,Bow Church                    ,3,172,189,190,0,0,554
719,Stratford                     ,6801,Braintree                     ,0,56,0,0,162,0,217
719,Stratford                     ,6872,Brentwood                     ,76,416,182,200,0,4,878
719,Stratford                     ,6810,Brimsdown                     ,0,89,0,0,0,0,89
719,Stratford                     ,5006,Broadstairs                   ,0,172,0,0,0,0,172
719,Stratford                     ,5404,Brockley                      ,0,0,27,0,0,0,27
719,Stratford                     ,5064,Bromley South                 ,0,0,3,0,0,0,3
719,Stratford                     ,1437,Brondesbury                   ,0,31,6,0,0,0,37
719,Stratford                     ,1438,Brondesbury Park              ,0,0,0,99,0,0,99
719,Stratford                     ,6812,Broxbourne                    ,11,358,4,0,0,0,373
719,Stratford                     ,7085,Bures                         ,0,0,0,273,104,0,377
719,Stratford                     ,6873,Burnham-on-Crouch             ,0,1,15,0,0,0,15
719,Stratford                     ,7008,Bury St.Edmunds               ,0,0,0,0,0,0,0
719,Stratford                     ,1439,Caledonian Road & B           ,41,261,255,75,0,0,631
719,Stratford                     ,1440,Camden Road                   ,0,82,301,185,732,41,1341
719,Stratford                     ,842,Canary Wharf - DLR            ,0,3,480,467,456,0,1406
719,Stratford                     ,1441,Canonbury                     ,37,267,134,0,97,0,534
719,Stratford                     ,5007,Canterbury West               ,14,76,0,0,89,0,178
719,Stratford                     ,6874,Chadwell Heath                ,106,1371,65,97,0,0,1640
719,Stratford                     ,7051,Chappel & Wakes Coln          ,11,41,0,0,0,0,53
719,Stratford                     ,5097,Charing                       ,0,125,0,0,0,0,125
719,Stratford                     ,5199,Chatham                       ,9,84,0,343,0,0,436
719,Stratford                     ,6836,Chelmsford                    ,201,1925,1044,11,309,8,3498
719,Stratford                     ,6814,Cheshunt                      ,24,307,132,5,0,0,467
719,Stratford                     ,6850,Clacton                       ,0,22,62,0,0,0,84
719,Stratford                     ,5595,Clapham Junction              ,0,0,0,227,0,0,227
719,Stratford                     ,6926,Clapton                       ,0,0,2,0,0,0,2
719,Stratford                     ,6861,Colchester                    ,62,498,486,175,0,0,1221
719,Stratford                     ,5408,Coulsdon South                ,0,0,72,0,0,0,72
719,Stratford                     ,854,Crossharbour                  ,0,0,123,1,0,0,125
719,Stratford                     ,5356,Crystal Palace                ,0,6,3,0,0,0,9
719,Stratford                     ,887,Custom House - DLR            ,0,0,214,0,0,0,214
719,Stratford                     ,879,Cutty Sark                    ,2,4,260,67,0,0,333
719,Stratford                     ,893,Cyprus                        ,0,0,155,0,422,0,576
719,Stratford                     ,1429,Dalston Kingsland             ,0,336,72,1342,282,0,2032
719,Stratford                     ,1957,Dalton                        ,0,0,0,143,0,0,143
719,Stratford                     ,5101,Dartford                      ,0,0,0,3,0,0,3
719,Stratford                     ,5011,Deal                          ,5,7,0,0,0,0,12
719,Stratford                     ,3052,Denham                        ,0,0,0,22,0,0,22
719,Stratford                     ,897,Deptford Bridge               ,0,0,1,0,0,0,1
719,Stratford                     ,867,Devons Road                   ,0,0,350,0,0,2,352
719,Stratford                     ,3030,Didcot Parkway                ,0,0,4,0,0,0,4
719,Stratford                     ,7348,Diss                          ,0,0,29,0,0,0,29
719,Stratford                     ,5355,East Croydon                  ,0,0,9,0,0,0,9
719,Stratford                     ,5448,Eastbourne                    ,0,0,10,0,0,0,10
719,Stratford                     ,1542,Elstree & Borehamwood         ,0,0,79,0,0,0,79
719,Stratford                     ,5103,Eltham                        ,0,0,329,0,0,0,329
719,Stratford                     ,898,Elverson Road                 ,0,0,23,0,66,0,89
719,Stratford                     ,7473,Emerson Park                  ,0,0,10,0,0,0,10
719,Stratford                     ,6815,Enfield Lock                  ,0,83,0,12,133,0,227
719,Stratford                     ,6959,Enfield Town                  ,0,2,0,0,0,0,2
719,Stratford                     ,5521,Farnborough Main              ,0,0,46,0,0,0,46
719,Stratford                     ,5167,Faversham                     ,23,188,0,0,0,0,211
719,Stratford                     ,5035,Folkestone Central            ,27,169,0,52,0,0,249
719,Stratford                     ,5027,Folkestone West               ,10,26,0,0,0,0,36
719,Stratford                     ,6876,Forest Gate                   ,10,731,185,50,145,173,1294
719,Stratford                     ,6854,Frinton                       ,0,1,0,0,0,0,1
719,Stratford                     ,6877,Gidea Park                    ,43,589,809,60,468,0,1970
719,Stratford                     ,5169,Gillingham (Kent)             ,0,0,53,0,0,0,53
719,Stratford                     ,2954,Godley East                   ,0,0,34,0,0,0,34
719,Stratford                     ,6878,Goodmayes                     ,128,679,308,43,60,33,1252
719,Stratford                     ,6028,Gordon Hill                   ,0,12,0,0,0,0,12
719,Stratford                     ,1409,Gospel Oak                    ,0,238,175,0,0,0,412
719,Stratford                     ,5172,Gravesend                     ,0,79,0,0,0,0,79
719,Stratford                     ,7443,Grays                         ,17,105,0,0,66,101,290
719,Stratford                     ,928,Greenwich - DLR - NR          ,0,347,33,1083,57,0,1520
719,Stratford                     ,6977,Hackney Central               ,41,338,1677,143,239,0,2438
719,Stratford                     ,6978,Hackney Wick                  ,85,561,1,0,52,118,816
719,Stratford                     ,1413,Hampstead Heath               ,0,136,312,461,168,0,1077
719,Stratford                     ,6827,Harlow Town                   ,0,0,1,0,0,0,1
719,Stratford                     ,6879,Harold Wood                   ,67,764,420,17,0,0,1268
719,Stratford                     ,1543,Harpenden                     ,0,0,91,0,0,0,91
719,Stratford                     ,6012,Harringay                     ,0,24,0,0,0,0,24
719,Stratford                     ,6845,Hatfield Peverel              ,4,113,0,0,0,0,117
719,Stratford                     ,855,Heron Quays                   ,0,0,3,1,6,0,9
719,Stratford                     ,6818,Hertford East                 ,0,29,0,0,0,0,29
719,Stratford                     ,6880,Hockley (Essex)               ,41,275,78,0,0,0,394
719,Stratford                     ,6979,Homerton                      ,80,1404,602,1139,229,0,3453
719,Stratford                     ,5418,Honor Oak Park                ,0,107,0,0,0,0,107
719,Stratford                     ,5309,Horsham                       ,0,0,709,0,0,0,709
719,Stratford                     ,7327,Hoveton and Wroxham           ,0,0,143,0,0,0,143
719,Stratford                     ,6851,Hythe                         ,0,55,0,0,0,0,55
719,Stratford                     ,6881,Ilford                        ,109,1540,1176,498,714,12,4048
719,Stratford                     ,9586,Imperial Wharf                ,0,0,243,0,176,0,419
719,Stratford                     ,6882,Ingatestone                   ,0,191,29,0,0,0,220
719,Stratford                     ,7217,Ipswich                       ,6,28,206,197,0,34,472
719,Stratford                     ,856,Island Gardens                ,0,0,71,0,0,19,90
719,Stratford                     ,6838,Kelvedon                      ,34,226,0,0,0,0,260
719,Stratford                     ,1448,Kensal Rise                   ,0,0,0,0,0,0,0
719,Stratford                     ,3092,Kensington (Olympia) NR       ,0,0,0,245,0,10,255
719,Stratford                     ,1449,Kentish Town West             ,0,40,149,194,0,0,384
719,Stratford                     ,523,King George V                 ,0,0,9,0,0,0,9
719,Stratford                     ,853,Langdon Park                  ,0,17,205,52,182,0,456
719,Stratford                     ,1534,Leagrave                      ,0,0,41,0,0,0,41
719,Stratford                     ,940,Lewisham                      ,39,656,400,68,149,0,1312
719,Stratford                     ,7403,Leytonstone High Road         ,0,0,4,0,0,0,4
719,Stratford                     ,6965,Liverpool Street (London) Br  ,0,43,983,910,238,18,2192
719,Stratford                     ,5148,London Bridge Br              ,0,0,98,0,0,0,98
719,Stratford                     ,533,London City Airport           ,0,161,4,55,60,0,279
719,Stratford                     ,5222,Maidstone West                ,0,319,0,0,0,0,319
719,Stratford                     ,6856,Manningtree                   ,0,14,0,0,0,55,69
719,Stratford                     ,6883,Manor Park                    ,26,510,60,21,0,0,617
719,Stratford                     ,6863,Marks Tey                     ,11,127,38,0,0,0,176
719,Stratford                     ,6970,Maryland                      ,6,197,24,54,0,0,280
719,Stratford                     ,6906,Mistley                       ,0,0,13,0,0,0,13
719,Stratford                     ,857,Mudchute                      ,3,407,76,0,0,0,486
719,Stratford                     ,6018,New Barnet                    ,0,2,0,0,0,0,2
719,Stratford                     ,5058,New Beckenham                 ,0,10,0,0,0,0,10
719,Stratford                     ,5150,New Cross                     ,0,3,236,0,0,0,238
719,Stratford                     ,6929,North Woolwich                ,0,7,841,0,0,0,848
719,Stratford                     ,6971,Northumberland Park           ,0,54,31,0,0,187,272
719,Stratford                     ,7309,Norwich                       ,8,9,10,93,1,0,120
719,Stratford                     ,5376,Norwood Junction              ,0,0,76,0,23,0,99
719,Stratford                     ,0,Not stated                    ,224,944,1301,612,69,103,3253
719,Stratford                     ,9999,Other - Outside NSE           ,17,242,889,0,1,0,1151
719,Stratford                     ,5602,Oxshott                       ,0,0,20,0,0,0,20
719,Stratford                     ,5423,Peckham Rye                   ,0,0,0,0,41,0,41
719,Stratford                     ,6819,Ponders End                   ,0,20,45,0,0,0,65
719,Stratford                     ,538,Pontoon Dock                  ,0,7,0,65,0,0,72
719,Stratford                     ,858,Poplar                        ,0,0,34,47,0,3,85
719,Stratford                     ,888,Prince Regent                 ,0,0,56,0,24,74,154
719,Stratford                     ,7419,Prittlewell                   ,2,15,17,0,0,0,34
719,Stratford                     ,859,Pudding Mill Lane             ,0,0,7,151,0,0,158
719,Stratford                     ,5177,Rainham Kent                  ,5,53,0,0,0,0,58
719,Stratford                     ,5023,Ramsgate                      ,0,41,25,25,0,0,91
719,Stratford                     ,6884,Rayleigh                      ,5,101,118,0,0,39,263
719,Stratford                     ,5203,Rochester                     ,0,35,0,0,0,0,35
719,Stratford                     ,6885,Rochford                      ,0,67,40,0,0,0,107
719,Stratford                     ,6886,Romford                       ,70,1959,726,615,55,183,3608
719,Stratford                     ,1039,Rotherhithe                   ,0,0,48,0,0,0,48
719,Stratford                     ,890,Royal Albert                  ,0,0,278,122,0,0,400
719,Stratford                     ,886,Royal Victoria                ,0,52,0,0,0,599,650
719,Stratford                     ,6893,Seven Kings                   ,105,2061,122,289,26,0,2602
719,Stratford                     ,6888,Shenfield                     ,279,1764,197,170,0,0,2410
719,Stratford                     ,7455,Shoeburyness                  ,11,46,0,0,0,0,57
719,Stratford                     ,1024,Shoreditch High Street        ,0,0,117,0,0,0,117
719,Stratford                     ,6932,Silvertown                    ,4,7,174,947,39,0,1171
719,Stratford                     ,5187,Sittingbourne                 ,4,4,123,0,0,0,132
719,Stratford                     ,3172,Slough                        ,0,0,0,0,3,0,3
719,Stratford                     ,5189,Snodland                      ,5,95,65,0,0,0,165
719,Stratford                     ,861,South Quay                    ,0,0,0,2,0,0,2
719,Stratford                     ,7456,Southend Central              ,0,0,0,224,2,0,226
719,Stratford                     ,7420,Southend Victoria             ,0,37,184,2,0,0,222
719,Stratford                     ,1548,St Albans City                ,0,96,0,0,0,0,96
719,Stratford                     ,6821,St Margarets (Herts)          ,0,32,0,0,0,0,32
719,Stratford                     ,1555,St Pancras London             ,0,0,0,0,27,0,27
719,Stratford                     ,5670,Staines                       ,0,0,0,11,0,0,11
719,Stratford                     ,7355,Stowmarket                    ,0,0,13,0,0,0,13
719,Stratford                     ,749,Stratford High Street         ,13,36,79,0,0,0,128
719,Stratford                     ,504,Stratford International       ,19,61,226,11,934,0,1250
719,Stratford                     ,5191,Strood                        ,0,8,0,0,0,0,8
719,Stratford                     ,5029,Sturry                        ,0,74,0,0,0,0,74
719,Stratford                     ,7098,Sudbury (Suffolk)             ,13,92,17,0,0,0,121
719,Stratford                     ,5155,Sundridge Park                ,0,0,235,0,0,0,235
719,Stratford                     ,5437,Sydenham                      ,0,11,0,0,0,0,11
719,Stratford                     ,5610,Thames Ditton                 ,0,10,55,0,0,0,66
719,Stratford                     ,6951,Tottenham Hale Br             ,14,493,251,154,1,0,914
719,Stratford                     ,864,Tower Gateway                 ,0,0,3,0,0,0,3
719,Stratford                     ,5426,Victoria Br London            ,0,0,14,0,0,0,14
719,Stratford                     ,6823,Waltham Cross                 ,0,106,1,0,0,0,107
719,Stratford                     ,6953,Walthamstow Br                ,0,0,35,5,0,0,41
719,Stratford                     ,6858,Walton-on-Naze                ,0,0,304,0,0,0,304
719,Stratford                     ,1085,Wapping                       ,0,0,2,0,0,0,2
719,Stratford                     ,5598,Waterloo London Br            ,0,0,109,180,0,0,290
719,Stratford                     ,6183,Welwyn Garden City            ,0,12,0,0,0,0,12
719,Stratford                     ,866,West India Quay               ,0,4,0,140,0,37,181
719,Stratford                     ,559,West Silvertown               ,0,0,0,61,0,0,61
719,Stratford                     ,5293,West Sutton                   ,0,0,36,0,0,0,36
719,Stratford                     ,5054,West Wickham                  ,0,5,0,0,0,0,5
719,Stratford                     ,5196,Whitstable                    ,0,52,35,0,0,0,88
719,Stratford                     ,6891,Wickford                      ,46,596,17,0,2,2,664
719,Stratford                     ,6024,Winchmore Hill                ,0,127,0,0,0,0,127
719,Stratford                     ,6844,Witham                        ,25,443,28,0,0,0,496
719,Stratford                     ,6860,Wivenhoe                      ,0,30,0,0,0,0,30
719,Stratford                     ,6954,Wood Street                   ,0,0,7,0,0,0,7
719,Stratford                     ,6892,Woodham Ferrers               ,4,35,0,0,0,0,38
719,Stratford                     ,573,Woolwich Arsenal (DLR)        ,442,890,564,49,139,0,2085
720,Sudbury Hill                  ,3054,High Wycombe                  ,0,1,0,0,0,0,1
721,Sudbury Town                  ,1475,Marylebone London             ,0,4,0,0,0,0,4
721,Sudbury Town                  ,7098,Sudbury (Suffolk)             ,0,8,0,0,0,0,8
729,Tottenham Hale                ,6909,Angel Road                    ,0,0,0,8,0,0,8
729,Tottenham Hale                ,7017,Audley End                    ,58,147,251,77,0,0,533
729,Tottenham Hale                ,6800,Bishops Stortford             ,101,833,351,170,27,22,1503
729,Tottenham Hale                ,6810,Brimsdown                     ,14,193,182,98,82,6,576
729,Tottenham Hale                ,6812,Broxbourne                    ,52,320,202,65,51,12,701
729,Tottenham Hale                ,7022,Cambridge                     ,0,51,67,43,0,0,161
729,Tottenham Hale                ,6814,Cheshunt                      ,101,535,97,148,57,0,938
729,Tottenham Hale                ,6832,Elsenham                      ,0,27,0,30,0,0,57
729,Tottenham Hale                ,6815,Enfield Lock                  ,68,523,84,25,0,0,700
729,Tottenham Hale                ,7032,Great Chesterford             ,0,3,0,0,0,0,3
729,Tottenham Hale                ,6867,Hackney Downs                 ,0,0,8,0,0,0,8
729,Tottenham Hale                ,6804,Harlow Mill                   ,0,71,46,1,0,0,118
729,Tottenham Hale                ,6827,Harlow Town                   ,30,319,271,57,88,24,790
729,Tottenham Hale                ,6879,Harold Wood                   ,0,30,0,0,0,0,30
729,Tottenham Hale                ,6818,Hertford East                 ,0,68,37,120,0,0,225
729,Tottenham Hale                ,6085,Hertford North                ,0,0,23,0,0,0,23
729,Tottenham Hale                ,5463,Hurst Green                   ,0,4,0,0,0,0,4
729,Tottenham Hale                ,7072,Littleport                    ,0,10,0,0,0,0,10
729,Tottenham Hale                ,6965,Liverpool Street (London) Br  ,6,14,2,62,78,37,199
729,Tottenham Hale                ,7039,Newport (Essex)               ,11,19,3,0,0,0,33
729,Tottenham Hale                ,6971,Northumberland Park           ,14,71,0,0,0,0,85
729,Tottenham Hale                ,0,Not stated                    ,203,591,227,299,141,118,1579
729,Tottenham Hale                ,6819,Ponders End                   ,27,96,51,0,0,0,173
729,Tottenham Hale                ,6829,Roydon                        ,0,0,1,0,0,0,1
729,Tottenham Hale                ,6820,Rye House                     ,0,93,0,0,0,0,93
729,Tottenham Hale                ,6806,Sawbridgeworth                ,43,69,123,0,0,0,234
729,Tottenham Hale                ,7043,Shelford                      ,0,12,2,0,1,0,15
729,Tottenham Hale                ,6821,St Margarets (Herts)          ,0,38,0,0,0,0,38
729,Tottenham Hale                ,6834,Stansted Airport              ,0,167,284,209,351,45,1056
729,Tottenham Hale                ,6833,Stansted Mountfitchet         ,31,253,54,51,3,2,394
729,Tottenham Hale                ,6823,Waltham Cross                 ,48,184,66,64,34,0,397
729,Tottenham Hale                ,7408,Wanstead Park                 ,0,0,0,19,0,0,19
729,Tottenham Hale                ,6824,Ware                          ,0,302,56,186,0,0,544
729,Tottenham Hale                ,7047,Whittlesford                  ,0,196,53,4,0,0,253
731,Tower Hill                    ,850,All Saints                    ,0,0,0,0,0,0,0
731,Tower Hill                    ,7494,Basildon                      ,139,449,278,0,0,0,866
731,Tower Hill                    ,895,Beckton                       ,0,18,0,0,0,0,18
731,Tower Hill                    ,891,Beckton Park                  ,1,43,131,0,0,0,175
731,Tower Hill                    ,7439,Benfleet                      ,161,645,262,51,0,0,1118
731,Tower Hill                    ,882,Blackwall                     ,5,36,32,2,0,0,76
731,Tower Hill                    ,842,Canary Wharf - DLR            ,0,0,0,0,1,0,1
731,Tower Hill                    ,3899,Cardiff Central               ,0,0,28,0,0,0,28
731,Tower Hill                    ,7447,Chafford Hundred              ,18,304,16,0,0,0,338
731,Tower Hill                    ,7469,Chalkwell                     ,21,482,177,17,16,27,740
731,Tower Hill                    ,5255,Chichester                    ,0,0,7,0,0,0,7
731,Tower Hill                    ,6861,Colchester                    ,0,0,0,0,0,0,0
731,Tower Hill                    ,854,Crossharbour                  ,0,1,0,0,0,0,1
731,Tower Hill                    ,887,Custom House - DLR            ,0,10,8,275,0,0,292
731,Tower Hill                    ,879,Cutty Sark                    ,0,0,18,13,0,0,31
731,Tower Hill                    ,893,Cyprus                        ,0,28,1,3,0,0,31
731,Tower Hill                    ,7440,Dagenham Dock                 ,0,1,0,0,0,0,1
731,Tower Hill                    ,883,East India                    ,2,1,1,42,0,0,45
731,Tower Hill                    ,7490,Fenchurch Street              ,65,517,61,0,0,60,704
731,Tower Hill                    ,7443,Grays                         ,63,258,189,23,0,0,533
731,Tower Hill                    ,5146,Greenwich                     ,0,37,0,0,0,0,37
731,Tower Hill                    ,855,Heron Quays                   ,0,0,0,2,0,0,2
731,Tower Hill                    ,6121,Kings Cross Br                ,0,0,1,0,0,0,1
731,Tower Hill                    ,7445,Laindon                       ,4,368,440,59,31,0,902
731,Tower Hill                    ,853,Langdon Park                  ,0,62,0,0,0,0,62
731,Tower Hill                    ,5294,Leigh                         ,0,24,0,0,0,0,24
731,Tower Hill                    ,7446,Leigh-on-Sea                  ,84,460,233,0,0,0,778
731,Tower Hill                    ,862,Limehouse                     ,19,93,0,67,0,3,183
731,Tower Hill                    ,533,London City Airport           ,0,0,0,14,2,0,16
731,Tower Hill                    ,1378,Milton Keynes Cent            ,0,6,0,0,0,0,6
731,Tower Hill                    ,5058,New Beckenham                 ,0,10,0,0,0,0,10
731,Tower Hill                    ,0,Not stated                    ,33,499,522,177,23,0,1253
731,Tower Hill                    ,7451,Ockendon                      ,2,163,56,0,0,0,221
731,Tower Hill                    ,7452,Pitsea                        ,25,170,6,0,0,0,202
731,Tower Hill                    ,538,Pontoon Dock                  ,0,35,0,0,0,0,35
731,Tower Hill                    ,858,Poplar                        ,0,84,0,0,0,0,84
731,Tower Hill                    ,888,Prince Regent                 ,0,0,23,0,1,0,25
731,Tower Hill                    ,7453,Purfleet                      ,0,19,0,1,0,0,19
731,Tower Hill                    ,7454,Rainham Essex                 ,111,250,109,11,0,0,481
731,Tower Hill                    ,5569,Raynes Park                   ,0,0,0,0,0,1,1
731,Tower Hill                    ,890,Royal Albert                  ,0,13,0,10,0,0,24
731,Tower Hill                    ,886,Royal Victoria                ,10,77,25,0,0,0,113
731,Tower Hill                    ,5663,Salisbury                     ,0,0,30,0,0,0,30
731,Tower Hill                    ,1082,Shadwell                      ,0,24,0,0,10,0,34
731,Tower Hill                    ,860,Shadwell - DLR                ,0,1,0,0,0,0,2
731,Tower Hill                    ,8347,Shipley                       ,0,31,0,0,0,0,31
731,Tower Hill                    ,7455,Shoeburyness                  ,24,100,36,0,0,0,160
731,Tower Hill                    ,861,South Quay                    ,0,0,0,1,0,0,1
731,Tower Hill                    ,7456,Southend Central              ,3,56,21,0,1,0,81
731,Tower Hill                    ,7457,Southend East                 ,38,258,124,0,0,0,421
731,Tower Hill                    ,7458,Stanford-Le-Hope              ,8,49,49,1,0,0,107
731,Tower Hill                    ,5437,Sydenham                      ,0,0,0,0,0,0,0
731,Tower Hill                    ,7460,Thorpe Bay                    ,8,55,90,1,0,0,154
731,Tower Hill                    ,7462,Tilbury Town                  ,18,43,0,0,0,0,62
731,Tower Hill                    ,864,Tower Gateway                 ,0,11,2,0,0,0,13
731,Tower Hill                    ,5967,Upwey and Broadwey            ,0,0,0,0,0,0,0
731,Tower Hill                    ,5426,Victoria Br London            ,0,0,0,0,0,0,0
731,Tower Hill                    ,7466,West Horndon                  ,5,71,0,0,0,0,76
731,Tower Hill                    ,559,West Silvertown               ,0,0,0,0,0,0,0
731,Tower Hill                    ,7476,Westcliff On Sea              ,54,252,111,0,0,0,417
731,Tower Hill                    ,865,Westferry                     ,0,41,2,4,0,0,47
736,Upminster                     ,7494,Basildon                      ,0,147,0,28,0,0,175
736,Upminster                     ,7439,Benfleet                      ,3,29,0,0,0,0,32
736,Upminster                     ,5552,Brentford                     ,0,0,0,66,29,33,128
736,Upminster                     ,6872,Brentwood                     ,0,1,0,0,0,0,1
736,Upminster                     ,6874,Chadwell Heath                ,0,172,4,0,0,0,176
736,Upminster                     ,7447,Chafford Hundred              ,0,26,0,98,0,0,124
736,Upminster                     ,7469,Chalkwell                     ,0,1,0,0,0,0,1
736,Upminster                     ,6861,Colchester                    ,0,13,0,0,0,0,13
736,Upminster                     ,7471,East Tilbury                  ,0,24,0,0,0,0,24
736,Upminster                     ,7473,Emerson Park                  ,30,387,148,0,99,40,704
736,Upminster                     ,7490,Fenchurch Street              ,0,189,785,3632,857,337,5801
736,Upminster                     ,6878,Goodmayes                     ,0,0,0,16,0,0,16
736,Upminster                     ,7443,Grays                         ,40,150,0,51,41,1,283
736,Upminster                     ,6881,Ilford                        ,0,0,49,19,1,0,69
736,Upminster                     ,7445,Laindon                       ,14,32,0,0,0,0,46
736,Upminster                     ,7446,Leigh-on-Sea                  ,0,86,0,0,0,0,86
736,Upminster                     ,7491,Limehouse Br                  ,0,183,0,0,0,0,183
736,Upminster                     ,6965,Liverpool Street (London) Br  ,9,0,0,19,0,0,28
